,tweets,label,agreement
8146,i am laughing so hard because people who dont vaccinate are morons omg whooping cough kills infants like jesus,1.0,1.0
8147,total number of measles cases linked to disney theme parks people in states vaccinate your kids,1.0,1.0
8148,vaccine pharmaceutical sales representative inventivhealth atlanta ga,0.0,0.6666666666666666
8149,scientists implicate more than genes in causing autism genes not vaccines,1.0,1.0
8150,measles outbreak underscores need for continued vigilance in health care settings,0.0,0.6666666666666666
8151,sb engross schools providing immunity from liability for education employees for use of reasonable force eff,0.0,0.6666666666666666
8152,my mr right mmr,0.0,1.0
8153,so u agree that when it comes to public health vaccines should be mandated thats the point of ur tweet right,1.0,1.0
8154,gop defending your freedom to get measles and not pay for your own medical care too clunky for a bumper sticker,1.0,0.6666666666666666
8155,ebola vaccine deemed safe but will it work,0.0,0.6666666666666666
8156,weight training boost immunity especially diseases from across the boarder,0.0,1.0
8157,seriously research linking autism vaccines is even more terrible than you think,-1.0,0.3333333333333333
8158,thanks another reminder of how essential tis that kids be fully vaccinatedampwithout suggesting theres any tru controversy,1.0,1.0
8159,consquences like the kids at disney or whatever getting sick because of adults not vaccinating themeselvesthere children,1.0,1.0
8160,vaccinate lives depend on it it could be your child you save,1.0,1.0
8161,people who complain live longer releasing tension increases immunity and improves overall health im never gonna die then,0.0,1.0
8162,making some breakfast then time to work on my mmr,0.0,1.0
8163,not one to get hot headed but this stuff about people not vaccinating their kids is really making me pissed off,1.0,1.0
8164,hb new torts providing immunity for certain persons producing riskassessment reports for schools effect,0.0,1.0
8165,get vaccinated boys yo west hollywood man has died after contracting meningococcal disease,1.0,1.0
8166,but my friend from colorado said not to vaccinate my child uh oh,1.0,0.6666666666666666
8167,mexican authorities investigating after babies die others sickened following vaccination,0.0,0.6666666666666666
8168,cnn schools have closed the th of february due to a measles outbreak check to see if your school is closed,0.0,1.0
8169,sb update in child protective services further providing for definitions for immunity from liability for,0.0,1.0
8170,what i dont understand is whats the big deal about measles billions of people have had measles and no long term effects,0.0,1.0
8171,vax exemption rates are high in some az schools rt new study wades into the debate over vaccinations,0.0,1.0
8172,features in for our work to improve appropriate vaccine utilization and population health,1.0,0.6666666666666666
8173,for measles vaccinations for unplanned pregnancies,-1.0,0.6666666666666666
8174,dr heaton says kills million kids worldwide we have vaccines no child should die of diarrhea,1.0,1.0
8175,several whooping cough cases locally and measles r coming backnot vaccinating ur kids keep them away from mine,1.0,1.0
8176,soooooo i just got told that sex gives you cancer and measles ahaha,0.0,1.0
8177,ugh vaccinate your children please,1.0,1.0
8178,austerity is not a vaccine to crisis it is a parasite with pandemic potential it drains life killing slowly,0.0,1.0
8179,plan for the day make it through disneyland without getting measles,0.0,1.0
8180,lets stop the return of diseases that were almost extinct,0.0,0.6666666666666666
8181,sip n shop come thru right now marjais sipnshop,0.0,1.0
8182,cdc vaccine price list update,0.0,1.0
8183,hb engross immunization records for temporary child care,0.0,0.6666666666666666
8184,edc in dc madhatterdc,0.0,1.0
8185,starting all my immunizations today it takes months to complete all the ones you need for nursing school good thing i dont mind needles,1.0,0.6666666666666666
8186,lunch time fox fine arts,0.0,1.0
8187,experimental ebola vaccine due in why the wait the world health organization announced saturday that a,0.0,1.0
8188,im late bt still time headed take the kidsget their flu vaccinesplease all let go of the mythsget tht flu vaccine its killing people,1.0,1.0
8189,aids vaccine created at ohsu may clear virus from body an hiv vaccine created by researchers at oregon health amp,0.0,0.6666666666666666
8190,many oncampus residents lack measles vaccination records more than a third of illinois colleges and universities,0.0,1.0
8191,neurosurgeon exposes vaccines cdc fda and scien,-1.0,1.0
8192,cdc urges measles vaccinations amid disneyland outbreak,0.0,0.6666666666666666
8193,removing the age restrictions for rotavirus vaccination a benefitrisk modeling analysis,0.0,1.0
8194,dear stupid please just shut up already and vaccinate you child,1.0,1.0
8195,measles and this years flu seem to have demonstrated that we were not fully prepared possibly focusing elsewhere,0.0,1.0
8196,are u serious nonvaccinated get exposure to build up immunity,1.0,1.0
8197,white house science indicates parents should vaccinate kids,1.0,1.0
8198,bc vaccines do not at all autism is very complex related to lots of genetic factors has nothing to do with vaccines,1.0,1.0
8199,more parents are choosing to not vaccinate their kids for a variety of reasons,0.0,0.6666666666666666
8200,confirmed vaccinated had measles patient cdc,1.0,0.6666666666666666
8201,video wass funny af,0.0,1.0
8202,please vaccinate most of the anti vaxx crap is either straight up lies or people with a fundamental misunderstanding of statistics and math,1.0,1.0
8203,learn more about measles by visiting,0.0,0.6666666666666666
8204,who cares if i didnt vaccinate my daughter its not your problem its not your child its my child and my belief,-1.0,1.0
8205,flooding ya timeline mmr studios,0.0,1.0
8206,those who didnt get their kids vaccinated because of jenny mccarthy will never fall for a celebritys medical advice again,1.0,1.0
8207,wanna share my measles,0.0,1.0
8208,firsti am the person who caresu in er no vaccineebolahope is pt will bhonestmy life my kids lives r at riskno comparasion,-1.0,0.3333333333333333
8209,it is unbelievable that we still have vaccination holdouts in the us and we have break outs of measles and other third world disease,1.0,1.0
8210,before vaccine available some parentsd have chicken pox party to which they would bring their healthy kids to expose to virus,1.0,0.6666666666666666
8211,children at illinois day care diagnosed with measles,0.0,1.0
8212,hopefully we can have a national policy that requires every one to get immunize unless it poses a health risk to them,1.0,1.0
8213,mark zuckerberg gets his baby vaccinated debate ensues,1.0,0.6666666666666666
8214,health economist vaccine access and delivery seattle washington united states,0.0,1.0
8215,get vaccinated health officials warn measles is back in michigan measles is making a comebackthe michigan,1.0,1.0
8216,had to get my mmr redone bc one didnt show up on the blood test mgoodnow not bc of any mandate though,1.0,0.6666666666666666
8217,an monthold who had not been vaccinated against measles has died of the virus,1.0,1.0
8218,really this from a person who posts that vaccines are safe prove that there should be a butnot instead u mislead ppl,-1.0,1.0
8219,how about a segment on hpv instead of giggling about michael douglas its a serious disease oh and theres a vaccine,1.0,1.0
8220,i think its insanity when people dont vaccinate their pets why the hell would you think about not vaccinating your children,1.0,1.0
8221,health department packed chyy yall better get yall child immunization shot,1.0,1.0
8222,will we have to wait until police officer kills innocent child of legislatorjudge before impunityimmunity stops,0.0,0.6666666666666666
8223,if amp are safe as advertised then why is the government running a vaccine injury compensation fund,-1.0,0.6666666666666666
8224,some washington lawmakers pushing for vaccine mandate for childhood illnesses,1.0,0.6666666666666666
8225,video coming soon haze_thegreat vernest_brownjr,0.0,0.6666666666666666
8226,infants diagnosed with measles at suburban kindercare nbc chicago,0.0,1.0
8227,cdc flu vaccine averts millions of illnesses by dr brian mcdonough medical editorphiladelphia cbs,1.0,1.0
8228,watching science olympiad trivia game answers meson tunneling electron microscope german measles unity matrix,0.0,1.0
8229,why is china having outbreaks w compliance,0.0,0.6666666666666666
8230,us to begin safety testing ebola vaccine next week,0.0,1.0
8231,measles has been airborne for centuries all it takes is one infected person to spread,0.0,1.0
8232,measles for everyone,0.0,1.0
